"id_schedule_block",Session Title,Date,Start Time,End Time,Description,Location,Track Title,UID
17057,"Steins;Gate",08/14/2016,22:00,00:00,"Rintaro Okabe is a self-proclaimed 'mad scientist' who believes that an international organization is conspiring to reshape the world according to its own interests. He and his friend Itaru Hashida inadvertently create a gadget able to send messages to the past. The discovery and experimentation of this instrument become the catalyst of fundamental alterations to the present. Oblivious of the consequences of their actions, Rintaro and his friends end up creating modifications of grievous proportions. He must then try to find a way to return as close as possible to the original timeline in order to save his precious lab members. (Thanks to Funimation)","V3","",
17777,"Sunday Night Dance",08/14/2016,23:00,03:00,"Party party party!!!","ME","",
17785,"Bad Japanese Horror Movies",08/14/2016,23:00,00:00,"Ju-On is a terrifying film that inspired nightmares in everyone. Teke-Teke 2 was an embarrassment that most people would rather forget happened. Haus inspired an entire genre after its debut. We're going to talk about the delightfully cheesy horror movies that were created in the land of the horror kings: Japan. (Shay, Souviet)","P1","Art",
17822,"Abridged Series ",08/14/2016,23:00,00:00,"Have you ever wanted to see cross-eyed Natsu from Fairy Tail spout nonsensical things? If so, this panel is the one for you. Join us for the laughs and awkwardness that comes with weird anime parodies. (Das)","P6","Anime",
17837,"Surridio - Live Drawing, Preview of The Crew",08/15/2016,00:00,01:00,"2016 has been a huge year for Surridio.com, and we can think of no better place to show our first public preview of The Crew!     The Crew is full length animated comedy that follows a team of 'heroes' as they try to make a name for themselves in a world of supermen!    This will be the first time anyone will see this show so it will really be the first public showing anywhere in the world! In addition to the preview we will also be demonstration live drawing techniques and workflows for high end animation for smaller production houses. (Gauge Ashland)","P3","Industry",
17058,"Evangelion: 1.1 You Are (Not) Alone",08/15/2016,00:00,02:00,"After the second impact, all that remains of Japan is Tokyo-3, a city that's being attacked by giant creatures that seek to eradicate the human kind, called Angels. After not seeing his father for more than eight years, Shinji Ikari receives a phone call, in which he is told to urgently come to the NERV Headquarters, an organization that deals with the destruction of the Angels through the use of giant mechs called Evas. Shinji's objective is to pilot the Eva Unit 01,while teaming up with the Eva Unit 00 pilot, Ayanami Rei. (Thanks to Funimation)","V1","",
17059,"Mr. Osomatsu",08/15/2016,00:00,02:00,"Matsuno household has six naughty and mischievous sons (who are sextuplets), led by the eldest Osomatsu. They were grade schoolers back in the Shōwa period, but despite of still living in the same old household, the street view as well as the life style of modern day society have changed drastically. (Thanks to Crunchyroll)","V2","",
17060,"Maria the Virgin Witch",08/15/2016,00:00,02:00,"During the Hundred Year's War between England and France in the Middle Ages, a powerful witch named Maria lives in a secret forest with her familiars. She hates the war around her, and will sometimes stir up trouble against the church that does nothing to stop it. Her interventions into the world, however, run against the plans of heaven, earning her the attention of the Archangel Michael. (Thanks to Funimation)","V3","",
16602,"Pathfinder Society 7-18: Faithless and Forgotten Part 3",08/15/2016,00:30,05:30,"Tragedy has struck, and the Society’s attention must turn from academics to action as they infiltrate a seemingly impenetrable facility in the heart of Ostenso, one of Cheliax’s greatest ports. They must act quickly, for only the distraction of a national holiday can provide the PCs the cover they need to get in, get the job done, and get out without drawing the attention of an entire city’s guards. “The Infernal Inheritance” is the final scenario in the three-part Faithless and Forgotten campaign arc. It is preceded by Pathfinder Society Scenario #7-14: “Let Bygones Be” and Pathfinder Society Scenario #7-16: “Lost Colony of Taldor.” All three chapters are intended to be played in order, (Level 1-5)","G6A","",
16603,"Pathfinder Society 5-11: Library of the Lion",08/15/2016,00:30,05:30,"Few societies have so vaunted a tradition of leading crusades as Taldor, yet the constant revisions to its history by scheming factions leaves the truth obscured by countless acts of political modifications. Even the lauded Kitharodian Academy’s texts are riddled with these changes, so when a secretive ally approaches the Pathfinder Society with information about a hidden archive that contains the unaltered histories, the Pathfinders plan a daring infiltration to recover the secrets of Taldor’s past victories so that Mendev might benefit from the discovery. (Level 1-5)","G6B","",
16604,"Pathfinder Society 5-08: The Confirmation",08/15/2016,00:30,05:30,"Almost all Pathfinders undergo extensive training for three or more years to learn the tricks of the trade, and their last test before graduating from the ranks of the initiates to the status of a full Pathfinder agent is the Confirmation, a special research project that involves considerable fieldwork and is designed to simulate the initiates' future work as a Pathfinder. Even the noteworthy field commissioned agents sometimes participate in such trials as a way to familiarize themselves with the Pathfinder Society’s rules and expectations. Although Confirmation is typically an individual affair, the society recently discovered a site on the Isle of Kortos that would be perfect for initiates but perhaps too dangerous to handle alone. Successfully uncovering this site’s secrets will not only contribute to the society’s body of knowledge but shape the exciting careers ahead for each of the prospective agents. (Level 1-2)","G6C","",
17061,"Boogiepop Phantom",08/15/2016,02:00,04:00,"A light in the sky, followed by a strange aura and grisly murders. Each character tells there own connection to the event and to a similar murder spree 5 years ago. All of the different stories are slowly tied together by seemingly minute similarities and the story of Boogiepop is unraveled. (Thanks to Right Stuf Entertainment)","V1","",
17062,"From the New World",08/15/2016,02:00,04:00,"In the future Japan has become a fractured country, and small towns now exist. The rulers of this world have the cursed power of Telekinesis. When an incident occurs, 5 children come to realize the world is not as it seems, and learn the bloody history behind this world. These 5 children unite and help the world as it falls into a downward spiral of chaos. (Thanks to Crunchyroll)","V2","",
17063,"Prison School",08/15/2016,02:00,04:00,"There was a time when the Hachimitsu Private Academy was a revered and elite all-girls' boarding school on the outskirts of Tokyo but a recent policy revision is allowing boys into the student body. On his first day, Kiyoshi Fujino discovers that he's one of only five boys enrolled at the school. Completely overwhelmed by the thousands of girls on campus, the few boys find that their situation is less than ideal. (Thanks to Funimation)","V3","",
17064,"Patlabor",08/15/2016,04:00,06:00,"In the future, rapidly advancing technology gives birth to giant robots known as 'Labors,' so named for their usefulness in heavy industry. However, this also gives rise to 'Labor crimes,' resulting the the need for a new branch of law enforcement equiped with and dedicated to the policing of Labors. When Izumi Noa, a female police officer, becomes the newest recruit of Special Vechicals Devision 2, she and her top of the line 'Patrol Labor' (or 'Patlabor') Alphonse are swept into a series of adventures featuring crazed construction workers, eco-terrorists, and sea monsters. (Thanks to Bandai Visual)","V1","",
17065,"School-Live!",08/15/2016,04:00,06:00,"Four girls decide to stay over at school: the energetic Yuki Takeya, the shovel-loving Kurumi, the center of the group Yūri who brings everyone together, and the spacey school adviser Megu. However, through mysterious circumstances, the girls find themselves the final survivors in a zombie attack, and continue to live at the school. (Thanks to Crunchyroll)","V2","",
17066,"Gad Guard",08/15/2016,04:00,06:00,"Several hundred years in the future, the resources of the Earth runs out, and the progression of the human race has stagnated. The world is now divided into 'Units'. A boy named Hajiki Sanada lives with his mother and sister in Unit 74, in a place called 'Night Town', in which all electricity is shut down at midnight. The key in this story is an object called the GAD. GADs have the ability to reconstruct materials while reacting to feelings of an organic life. The size and shape of the resulting product seem to be different depending on the kinds of feelings that the life possesses. When Hajiki comes in contact with one by accident, it transforms into a huge robot--a Tekkoudo, or 'Iron Giant'--which Hajiki names Lightning. And soon he realizes that he isn't the only one with a Tekkoudo, and must find out how to deal with those others who he feels are the 'same' as himself. (Thanks to Funimation)","V3","",
